1,2009,0,8,36,"FIELD GROSS INCOME",10,0,0,"USA"
"OILPROD"," OILPRC"," OILREV","GASPROD"," GASPRC"," GASREV","OV1PROD"," OV1PRC"," OV1REV","OV2PROD"," OV2PRC"," OV2REV","OV3PROD"," OV3PRC"," OV3REV","OV4PROD"," OV4PRC"," OV4REV","OV5PROD"," OV5PRC"," OV5REV","OV6PROD"," OV6PRC"," OV6REV","OV7PROD"," OV7PRC"," OV7REV","OV8PROD"," OV8PRC"," OV8REV","OV9PROD"," OV9PRC"," OV9REV","OV0PROD"," OV0PRC"," OV0REV"
12,2009,8,8,15,"ROY",8,1,.05,"USA"
" PROD"," PRIC","  INC","  ","  ","  ","  ","  "," DEDT"," INDE"," RATE"," GROS","  LCF","  NET","LCFCLNG"
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,285,0,0,0,0,0,0,285,5,14.25,0,14.25,0
0,0,570,0,0,0,0,0,0,570,5,28.5,0,28.5,0
0,0,855,0,0,0,0,0,0,855,5,42.75,0,42.75,0
0,0,570,0,0,0,0,0,0,570,5,28.5,0,28.5,0
0,0,285,0,0,0,0,0,0,285,5,14.25,0,14.25,0
0,0,114,0,0,0,0,0,0,114,5,5.7,0,5.7,0
12,2009,9,8,15,"CLG",8,1,.05,"USA"
" PROD"," PRIC","  INC","  ROY","  ","  ","  ","  "," DEDT"," INDE"," RATE"," GROS","  LCF","  NET","LCFCLNG"
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
0,0,285,14.25,0,0,0,0,14.25,270.75,80,216.6,0,216.6,0
0,0,570,28.5,0,0,0,0,28.5,541.5,80,433.2,0,433.2,0
0,0,855,42.75,0,0,0,0,42.75,812.25,80,649.8,0,649.8,0
0,0,570,28.5,0,0,0,0,28.5,541.5,80,433.2,0,433.2,0
0,0,285,14.25,0,0,0,0,14.25,270.75,80,216.6,0,216.6,0
0,0,114,5.7,0,0,0,0,5.7,108.3,80,86.64,0,86.64,0
7,2009,0,8,13,"COST RECOVERY SCHEDULE - RECOVERABLE CAPITAL COSTS",8,1,.05,"USA"
"BASREN","BASEXP","BASDEV","BASOTH","BASOPX","BASTOT"," CRREN"," CREXP"," CRDEV"," CROTH"," CROPX"," CRTOT","  CLNG"
0,0,5,0,0,5,0,0,0,0,0,0,0
0,0,5,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0,0,10,285
0,0,0,0,0,0,0,0,0,0,0,0,570
0,0,0,0,0,0,0,0,0,0,0,0,855
0,0,0,0,0,0,0,0,0,0,0,0,570
0,0,0,0,0,0,0,0,0,0,0,0,285
0,0,0,0,0,0,0,0,0,0,0,0,114
12,2009,10,8,15,"RCC",8,1,.05,"USA"
" PROD"," PRIC","  INC","  ","  ","  ","  ","  "," DEDT"," INDE"," RATE"," GROS","  LCF","  NET","LCFCLNG"
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,10,0,0,0,0,0,0,10,100,10,0,10,0
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
12,2009,11,8,15,"ROF",8,1,.05,"USA"
" PROD"," PRIC","  INC","  OPX","  TFE","  HF1","  ","  "," DEDT"," INDE"," RATE"," GROS","  LCF","  NET","LCFCLNG"
0,0,0,0,.05,0,0,0,.05,-.05,-100,.05,0,.05,0
0,0,0,0,.05,0,0,0,.05,-.05,-100,.05,0,.05,0
0,0,0,19,.15,.25,0,0,19.4,-19.4,-100,19.4,0,19.4,0
0,0,0,38,.15,.5,0,0,38.65,-38.65,-100,38.65,0,38.65,0
0,0,0,57,.15,.75,0,0,57.9,-57.9,-100,57.9,0,57.9,0
0,0,0,38,.15,.5,0,0,38.65,-38.65,-100,38.65,0,38.65,0
0,0,0,19,.15,.25,0,0,19.4,-19.4,-100,19.4,0,19.4,0
0,0,0,7.6,.15,.1,0,0,7.85,-7.85,-100,7.85,0,7.85,0
12,2009,12,8,15,"TRC",8,1,.05,"USA"
" PROD"," PRIC","  INC","  ","  ","  ","  ","  "," DEDT"," INDE"," RATE"," GROS","  LCF","  NET","LCFCLNG"
0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,38.65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,57.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,38.65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,0
12,2009,13,8,15,"UCR",8,1,.05,"USA"
" PROD"," PRIC","  INC","  TRC","  ","  ","  ","  "," DEDT"," INDE"," RATE"," GROS","  LCF","  NET","LCFCLNG"
0,0,0,.05,0,0,0,0,.05,-.05,100,-.05,.05,0,0
0,0,0,.05,0,0,0,0,.05,-.05,100,-.05,.1,0,0
0,0,216.6,29.4,0,0,0,0,29.4,187.2,100,187.2,0,187.1,0
0,0,433.2,38.65,0,0,0,0,38.65,394.55,100,394.55,0,394.55,0
0,0,649.8,57.9,0,0,0,0,57.9,591.9,100,591.9,0,591.9,0
0,0,433.2,38.65,0,0,0,0,38.65,394.55,100,394.55,0,394.55,0
0,0,216.6,19.4,0,0,0,0,19.4,197.2,100,197.2,0,197.2,0
0,0,86.64,7.85,0,0,0,0,7.85,78.79,100,78.79,0,78.79,0
12,2009,14,8,15,"CRC",8,1,.05,"USA"
" PROD"," PRIC","  INC","  UCR","  ","  ","  ","  "," DEDT"," INDE"," RATE"," GROS","  LCF","  NET","LCFCLNG"
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,216.6,187.1,0,0,0,0,187.1,29.5,100,29.5,0,29.5,0
0,0,433.2,394.55,0,0,0,0,394.55,38.64999,100,38.64999,0,38.64999,0
0,0,649.8,591.9,0,0,0,0,591.9,57.90002,100,57.90002,0,57.90002,0
0,0,433.2,394.55,0,0,0,0,394.55,38.64999,100,38.64999,0,38.64999,0
0,0,216.6,197.2,0,0,0,0,197.2,19.39999,100,19.39999,0,19.39999,0
0,0,86.64,78.79,0,0,0,0,78.79,7.849998,100,7.849998,0,7.849998,0
12,2009,15,8,15,"PFT",8,1,.05,"USA"
" PROD"," PRIC","  INC","  ROY","  CRC","  ","  ","  "," DEDT"," INDE"," RATE"," GROS","  LCF","  NET","LCFCLNG"
0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
0,0,285,14.25,29.5,0,0,0,43.75,241.25,60,144.75,0,144.75,0
0,0,570,28.5,38.64999,0,0,0,67.14999,502.85,60,301.71,0,301.71,0
0,0,855,42.75,57.90002,0,0,0,100.65,754.35,60,452.61,0,452.61,0
0,0,570,28.5,38.64999,0,0,0,67.14999,502.85,60,301.71,0,301.71,0
0,0,285,14.25,19.39999,0,0,0,33.64999,251.35,60,150.81,0,150.81,0
0,0,114,5.7,7.849998,0,0,0,13.55,100.45,60,60.27,0,60.27,0
9,2009,0,8,10,"NOC REPAYMENT & PARTNER REIMBURSEMENT",10,1,.05,"USA"
" REPREN"," REPEXP"," REPDEV"," REPOTH"," REPTOT"," REIREN"," REIEXP"," REIDEV"," REIOTH"," REITOT"
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,.5404,0,.5404,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
10,2009,0,8,11,"AFTER TAX CASH FLOW",10,1,.05,"USA"
"CRC    ","PFT    "," REPAY "," POSTOT","TFE    ","HF1    ","HF2    ","OPEREXP","CAPITAL"," NEGTOT","    NCF"
0,0,0,0,.05,0,.05,0,8,8.1,-8.1
0,0,0,0,.05,0,.05,0,5,5.1,-5.1
29.5,144.75,.5404,174.7904,.15,.25,.1,19,1,20.5,154.2904
38.64999,301.71,0,340.36,.15,.5,.1,38,0,38.75,301.61
57.90002,452.61,0,510.51,.15,.75,.1,57,0,58,452.51
38.64999,301.71,0,340.36,.15,.5,.1,38,0,38.75,301.61
19.39999,150.81,0,170.21,.15,.25,.1,19,0,19.5,150.71
0,0,0,0,0,0,0,0,0,0,0
13,2009,0,8,17,"DEFLATED CASH FLOW",10,1,.05,"USA"
"DEFLATE"," COMPCF","COMPCCF","COMPDCF"," COCDCF","3DPCF","3DPCCF","3DPDCF","3DPCDCF","NOCCF","NOCCCF","NOCDCF","NOCCDCF"," GOVTCF","GOVTCCF","GOVTDCF","GOVCDCF"
1,-8.1,-8.1,-7.655642,-7.655642,0,0,0,0,0,0,0,0,3.1,3.1,3.091287,3.091287
1,-5.1,-13.2,-3.879701,-11.53534,0,0,0,0,0,0,0,0,.0999999,3.2,7.607251E-02,3.16736
1,154.2904,141.0904,97.75006,86.21472,0,0,0,0,7.409592,7.409592,4.697223,4.697223,118.3,121.5,75.05539,78.22275
1,301.61,442.7004,159.3351,245.5498,0,0,0,0,15.89999,23.30959,8.399677,13.0969,242.49,363.99,128.1031,206.3258
1,452.51,895.2104,199.2107,444.7604,0,0,0,0,23.84998,47.15956,10.49959,23.59649,363.64,727.63,160.087,366.4128
1,301.61,1196.82,110.6493,555.4098,0,0,0,0,15.89999,63.05956,5.833109,29.4296,242.49,970.12,88.96046,455.3732
1,150.71,1347.53,46.07485,601.4846,0,0,0,0,7.950012,71.00957,2.430467,31.86007,121.34,1091.46,37.09589,492.4691
1,0,1347.53,0,601.4846,0,0,0,0,0,71.00957,0,31.86007,120,1211.46,30.57186,523.041
11,2009,0,8,6,"ECONOMIC SUMMARY",12,1,.05,"USA"
0,5,10,15,20,25
"Company Income",1536.23,1235.731,1007.117,830.5356,692.2582,582.6154
"Company Oper. Costs",171,137.5097,112.0359,92.36388,76.96234,64.75275
"Company Capital",14,13.43367,12.92768,12.47304,12.06243,11.68985
"Company Royalty/Tax",3.7,3.005857,2.47763,2.069196,1.748781,1.49408
"Company Cash Flow",1347.53,1081.782,879.676,723.6295,601.4846,504.6787
"Company Payout",2.085553,2.093131,2.101063,2.109354,2.118009,2.12703
"Company Risk Return Ratio",101,101,101,101,101,101
"Company Profitability Index",97.25217,81.52765,69.04593,59.01551,50.86431,44.1724
"Company Government Take",46.06643,45.77943,45.55226,45.37729,45.24822,45.16
"Company State Take",48.7631,48.49046,48.27465,48.10841,47.98581,47.902
"3rd Party Cash Flow",0,0,0,0,0,0
"3rd Party Payout",100,100,100,100,100,100
"3rd Party Risk Return Ratio",101,101,101,101,101,101
"3rd Party Profitability Index",0,0,0,0,0,0
"NOC Cash Flow",71.00957,57.05859,46.45232,38.26593,31.86007,26.78456
"NOC Payout",2,2,2,2,2,2
"NOC Risk Return Ratio",101,101,101,101,101,101
"NOC Profitability Index",0,0,0,0,0,0
"Government Cash Flow",1211.46,961.318,774.5387,632.6071,523.041,437.247
"Government Payout",1,1,1,1,1,1
"Government Risk Return Ratio",101,101,101,101,101,101
"Government Profitability Index",0,0,0,0,0,0
"Company Rate of Return",101,0,0,0,0,0
"Government Rate of Return",101,1,2009,0,0,0
